date,us_pop,alcohol_deaths,alcohol_sales,drug_deaths,homicides,perc_unemp,suicide_deaths,h1n1_deaths,covid_deaths
2012-12-31,314870000.0,0.8079524883285165,3.7863245148791567,1.1611141105853209,0.4573315971670847,7.9,1.0070822879283514,0.0,0.0
2013-01-31,315040000.0,0.8636998476383952,2.660931945149822,1.270314880650076,0.4358176739461655,8.0,1.1201752158456069,0.0,0.0
2013-02-28,315160000.0,0.7412108135550197,2.8144434572915347,1.1838431273004189,0.3420484833100647,7.7,0.9569742353090496,0.0,0.0
2013-03-31,315300000.0,0.80209324452902,3.1985410719949257,1.3019346653980337,0.401522359657469,7.5,1.1341579448144623,0.0,0.0
2013-04-30,315460000.0,0.7262410448234324,3.3164268053001966,1.2258289482026248,0.4029036961896912,7.6,1.1177328345907562,0.0,0.0
2013-05-31,315610000.0,0.7442729951522449,3.858242767973132,1.227464275529926,0.4236240930262032,7.5,1.1210037704762206,0.0,0.0
2013-06-30,315810000.0,0.7267027643203192,3.591399892340331,1.2330198537095087,0.4711693739906906,7.5,1.101611728570976,0.0,0.0
2013-07-31,315990000.0,0.7522389949049021,3.5251115541631064,1.2383303269090793,0.4927371119339219,7.3,1.1519351878223996,0.0,0.0
2013-08-31,316200000.0,0.7558507273877293,3.608159392789374,1.239089184060721,0.4386464263124604,7.2,1.1321948134092346,0.0,0.0
2013-09-30,316430000.0,0.7003128654046709,3.299939955124356,1.1715071263786618,0.4092532313623866,7.2,1.090288531428752,0.0,0.0
2013-10-31,316660000.0,0.7642266152971642,3.625339480831176,1.183919661466557,0.4250615802437946,7.2,1.094865155055896,0.0,0.0
2013-11-30,316880000.0,0.7838929563241606,3.4956450391315324,1.1865690482201463,0.4156147437515778,6.9,1.0010098459984853,0.0,0.0
2013-12-31,317060000.0,0.8178262789377405,3.985050148236927,1.2461363779726236,0.4434491894278686,6.7,1.0017031476692109,0.0,0.0
2014-01-31,317240000.0,0.8908082209053082,2.6812507880469045,1.3456688942125834,0.3823603580885134,6.6,1.0465262892447358,0.0,0.0
2014-02-28,317410000.0,0.7362716990643017,2.8367096184745284,1.2898144355880403,0.3308024321855014,6.7,0.973819350367033,0.0,0.0
2014-03-31,317560000.0,0.7948104295251291,3.146177100390477,1.3660410631061846,0.3970903136415165,6.7,1.0731830205315531,0.0,0.0
2014-04-30,317730000.0,0.7912378434519876,3.4318446479715483,1.2428791741415668,0.4019135744185315,6.2,1.1349258804645457,0.0,0.0
2014-05-31,317910000.0,0.7756912333679342,3.683117863546287,1.2978515932182064,0.4397470982353496,6.3,1.1289358623509798,0.0,0.0
2014-06-30,318110000.0,0.7730030492596901,3.714124045141618,1.2602558863286286,0.4325547766495866,6.1,1.1165948885605608,0.0,0.0
2014-07-31,318300000.0,0.8074143889412503,3.416588124410933,1.2943763744894754,0.434181589695256,6.2,1.110273327049953,0.0,0.0
2014-08-31,318540000.0,0.7995856093426257,3.416839329440573,1.322910780435738,0.4605387078545865,6.1,1.2642054373077165,0.0,0.0
2014-09-30,318770000.0,0.781754870282649,3.364181070991624,1.2479216990306492,0.4100134893496879,5.9,1.26548922420554,0.0,0.0
2014-10-31,319010000.0,0.8256794457853985,3.6666562176734274,1.3281715306730195,0.4460675213943136,5.7,1.1883640011284913,0.0,0.0
2014-11-30,319220000.0,0.8091598270785039,3.2429045799135388,1.300670384061149,0.4094354990288829,5.8,1.090157258317148,0.0,0.0
2014-12-31,319410000.0,0.8672239441470211,4.117904887135657,1.3236905544597852,0.4417519802135186,5.6,1.0625841395072164,0.0,0.0
2015-01-31,319590000.0,0.9321317938608842,2.590193685659752,1.4402828624174724,0.4496385994555524,5.7,1.1320754716981132,0.0,0.0
2015-02-28,319730000.0,0.8075563756919902,2.791417758733932,1.3511400243955838,0.3515466174584806,5.5,1.0055359209332877,0.0,0.0
2015-03-31,319890000.0,0.8928069023726906,3.299884335240239,1.5120822782831598,0.4267091812810653,5.4,1.2301103504329614,0.0,0.0
2015-04-30,320060000.0,0.8426545022808223,3.415609573205024,1.406298818971443,0.4052365181528463,5.4,1.1641567206148848,0.0,0.0
2015-05-31,320240000.0,0.8565450911816137,3.537659255558331,1.4738945790657008,0.4780789407944042,5.6,1.238446165375968,0.0,0.0
2015-06-30,320430000.0,0.8335673938145617,3.96623287457479,1.385013887588553,0.4824766719720376,5.3,1.18122522859907,0.0,0.0
2015-07-31,320640000.0,0.8504865269461077,3.648952095808383,1.4798527944111777,0.5227045908183633,5.2,1.2300399201596808,0.0,0.0
2015-08-31,320860000.0,0.8280870161441127,3.4529078102599264,1.473539861621891,0.5142429720127158,5.1,1.219223337281057,0.0,0.0
2015-09-30,321080000.0,0.8184876043353682,3.7006353556745983,1.4831194717827332,0.501432664756447,5.0,1.1143640214276815,0.0,0.0
2015-10-31,321310000.0,0.8767234135258785,3.69300675360244,1.5004201549905076,0.4624817154772649,5.0,1.1478011888830102,0.0,0.0
2015-11-30,321500000.0,0.8818040435458786,3.552099533437014,1.3869362363919129,0.4674961119751166,5.1,1.0441679626749611,0.0,0.0
